,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
242515,303381747,SPINNERS a super gory short film,Shorts,Film & Video,USD,2014-09-02,1000.0,2014-08-18 18:32:53,404.0,failed,5,US,404.0,404.0,1000.0
121833,1618777633,The Power of Love Documentary,Documentary,Film & Video,USD,2017-05-24,15000.0,2017-04-24 17:17:31,1524.0,failed,21,US,90.0,1524.0,15000.0
141330,1717900266,"Where's the Love, Philadelphia? | Website",Web,Journalism,USD,2015-03-23,120.0,2015-02-21 07:43:22,222.0,successful,17,US,222.0,222.0,120.0
38122,1193336974,IMPACT FOUNDER PROJECT,People,Photography,USD,2015-10-30,3500.0,2015-09-30 19:11:01,4278.0,successful,48,US,4278.0,4278.0,3500.0
232382,251139311,NOPO Pinhole cameras,Product Design,Design,EUR,2015-11-08,12000.0,2015-10-07 23:42:21,22002.0,successful,200,ES,24606.14,23683.02,12916.84
21009,1106494842,Mr America Drives His Car 2,Poetry,Publishing,USD,2013-03-05,1600.0,2013-02-26 00:37:24,1725.0,successful,11,US,1725.0,1725.0,1600.0
203524,2036528853,Mustache Mugs,Crafts,Crafts,USD,2013-02-07,5890.0,2013-01-08 22:15:30,137.0,failed,5,US,137.0,137.0,5890.0
250909,346270613,Join The REVOLUTIONISTS at Goodyear Arts,Plays,Theater,USD,2017-09-08,4000.0,2017-08-18 14:27:19,4008.0,successful,38,US,630.0,4008.0,4000.0
287016,530256276,Illumina E.P. Fundraiser,Metal,Music,USD,2013-12-25,1800.0,2013-11-30 05:43:56,0.0,failed,0,US,0.0,0.0,1800.0
64030,1325606987,The Chronocrator Project,Painting,Art,USD,2011-01-31,12000.0,2010-12-02 07:04:57,12125.0,successful,91,US,12125.0,12125.0,12000.0
176263,1896661841,Spill Bandit ~ Protection for the mobile diner,Product Design,Design,USD,2015-09-17,20000.0,2015-08-08 19:34:07,1490.0,failed,23,US,1490.0,1490.0,20000.0
347458,840153745,The Wicked Grille (Canceled),Restaurants,Food,USD,2014-08-27,20000.0,2014-07-28 20:28:42,125.0,canceled,2,US,125.0,125.0,20000.0
340364,8036571,"Time, Space, & Paperclips",Country & Folk,Music,USD,2015-04-21,2800.0,2015-03-24 14:14:40,2858.0,successful,50,US,2858.0,2858.0,2800.0
151529,1769983561,House of Cards: Remastered,Animation,Film & Video,USD,2016-03-14,3000.0,2016-02-13 05:10:55,2.0,failed,2,US,2.0,2.0,3000.0
15523,107850610,The Just Run the Play Movement!,Apparel,Fashion,USD,2016-09-01,5000.0,2016-08-02 06:18:04,0.0,failed,0,US,0.0,0.0,5000.0
43116,1219514231,"Help Sense the Call record ""All Things Past""!",Music,Music,USD,2014-11-11,1500.0,2014-10-11 18:35:54,1900.0,undefined,0,"N,0""",,1900.0,1500.0
58573,1297856977,Great Expectations: An American Opera - Premiere Reading,Classical Music,Music,USD,2012-11-09,3500.0,2012-10-22 20:01:54,3625.0,successful,18,US,3625.0,3625.0,3500.0
210025,207029909,Instakick™ iPhone and Smartphone Stand,Product Design,Design,USD,2013-05-31,10000.0,2013-05-01 23:33:15,8554.0,failed,289,US,8554.0,8554.0,10000.0
246500,323573795,TFK Africa Roadshow,Narrative Film,Film & Video,USD,2014-03-02,6500.0,2014-01-31 23:00:01,8263.11,successful,109,US,8263.11,8263.11,6500.0
276743,477976473,Self-Hired,Film & Video,Film & Video,EUR,2014-06-15,200.0,2014-05-17 13:49:13,1.0,failed,1,NL,1.37,1.36,271.76
93295,1474241121,The Suit,Shorts,Film & Video,USD,2012-03-26,2000.0,2012-02-26 19:25:12,0.0,failed,0,US,0.0,0.0,2000.0
65209,1331713080,Spiral King Comics #9,Comic Books,Comics,USD,2016-12-10,150.0,2016-11-26 03:17:34,274.0,successful,11,US,206.0,274.0,150.0
237057,275100683,Game-inglove,Games,Games,USD,2014-07-13,10000.0,2014-05-29 22:21:45,2110.0,failed,19,US,2110.0,2110.0,10000.0
26196,1133058592,Pulse Festival 2016 Fund,Music,Music,GBP,2015-12-20,1500.0,2015-11-20 20:01:22,0.0,undefined,0,"N,0""",,0.0,2236.5
296287,578328653,Celtic Card,Product Design,Design,USD,2013-06-09,4000.0,2013-05-10 09:16:43,386.0,failed,17,US,386.0,386.0,4000.0
291792,554727830,Loyalty - 8 Part Series,Drama,Film & Video,USD,2016-03-17,12000.0,2016-02-16 07:41:41,2.0,failed,2,US,2.0,2.0,12000.0
375082,981511132,The eBrain Software Product,Software,Technology,USD,2016-10-07,14500.0,2016-09-07 01:18:56,109.0,failed,2,US,108.0,109.0,14500.0
235131,265283847,Learn Real SQL,Software,Technology,USD,2014-08-23,2500.0,2014-07-24 14:34:35,184.0,failed,14,US,184.0,184.0,2500.0
164915,1839338926,Where's Daddy's Hair?,Children's Books,Publishing,USD,2013-05-16,2500.0,2013-04-16 08:18:14,385.0,failed,13,US,385.0,385.0,2500.0
320999,704593513,"Cost of Living, Season 1",Webseries,Film & Video,USD,2014-04-25,10000.0,2014-03-26 00:47:32,11503.99,successful,137,US,11503.99,11503.99,10000.0
48856,1249124748,"""Done with Error's the albums and digital shorts""",Rock,Music,USD,2015-04-27,12000.0,2015-03-28 00:04:20,1.0,failed,1,US,1.0,1.0,12000.0
156014,179350114,Nelson 5 Photography,Photography,Photography,USD,2014-11-22,500.0,2014-10-23 19:36:42,550.0,successful,6,US,550.0,550.0,500.0
161755,1822721174,American Showdown 8,Action,Film & Video,EUR,2015-06-29,30000.0,2015-05-12 05:31:43,836.0,failed,24,DE,936.98,927.62,33287.84
83330,1423747142,Lindsey Lee's First EP!,Pop,Music,USD,2012-06-03,10000.0,2012-05-03 01:34:40,10670.3,successful,146,US,10670.3,10670.3,10000.0
128519,1652490355,"Verano Bathery: Natural Soaps, Facial Masks & Luxury Robes",Crafts,Crafts,USD,2017-11-20,3150.0,2017-10-21 18:01:28,3521.0,successful,44,US,575.0,3521.0,3150.0
317536,687457933,"Goblins, Faeries and Cryptozoology",Illustration,Art,USD,2016-02-08,150.0,2016-01-12 22:31:44,844.0,successful,30,US,844.0,844.0,150.0
378522,999270657,"Cotopaxi Connect—Custom Gear, Co-Designed",Product Design,Design,USD,2017-01-19,25000.0,2016-11-20 08:00:35,6477.0,canceled,124,US,1505.0,6477.0,25000.0
188091,19574246,Dairy Free Coconut Milk Chocolate,Food,Food,GBP,2017-03-26,5000.0,2017-01-25 17:32:04,215.0,failed,43,GB,43.77,268.67,6248.2
324571,723130569,The Dream Room Project : A Solar Mobile Recording Studio,Music,Music,USD,2016-04-29,7000.0,2016-03-30 20:14:45,8025.0,successful,0,"N,0""",,8025.0,7000.0
159858,1812982979,40th Anniversary Limited Edition LP Re-issue,Jazz,Music,USD,2017-01-15,3500.0,2016-12-30 22:05:49,45.0,canceled,2,US,20.0,45.0,3500.0
327556,738197794,"Stone Cold Soaps,",Crafts,Crafts,USD,2016-06-10,850.0,2016-05-05 21:38:43,379.0,failed,13,US,379.0,379.0,850.0
206678,2052986127,"WoolSports Clothing Company, USA - 2011 Launch",Fashion,Fashion,USD,2011-06-26,12000.0,2011-05-21 16:25:23,5435.0,failed,47,US,5435.0,5435.0,12000.0
210396,2072194484,The Kernaghan Maiden Voyage,Dance,Dance,USD,2011-02-26,3000.0,2011-01-22 02:34:57,4276.0,successful,50,US,4276.0,4276.0,3000.0
133103,1675524239,Debajo del Laurel: A Celebration for Changó,Theater,Theater,USD,2013-12-16,2500.0,2013-11-16 21:46:40,2658.0,successful,63,US,2658.0,2658.0,2500.0
80991,1411831162,Leon Peartree Album,Music,Music,USD,2011-08-11,670.0,2011-06-12 17:43:33,170.0,failed,4,US,170.0,170.0,670.0
29903,1151976745,Gems of Delight,Nonfiction,Publishing,USD,2017-04-25,3000.0,2017-04-04 06:02:35,7828.0,successful,186,US,1954.0,7828.0,3000.0
233363,256061770,Cordallus,Mobile Games,Games,GBP,2014-10-03,980.0,2014-09-03 22:51:51,0.0,failed,0,GB,0.0,0.0,1574.5
206637,2052761724,Help Me Fund My Second Album (Canceled),Electronic Music,Music,USD,2013-08-31,1200.0,2013-08-01 20:11:14,200.0,canceled,2,US,200.0,200.0,1200.0
65338,1332333165,Search for the Sierra Sasquatch (Canceled),Documentary,Film & Video,USD,2011-06-26,5000.0,2011-05-27 16:29:21,111.0,canceled,3,US,111.0,111.0,5000.0
133411,1677060021,Thank You Lorde! & other problematic faves,Mixed Media,Art,USD,2015-06-21,500.0,2015-05-12 19:39:04,40.0,failed,3,US,40.0,40.0,500.0
60337,1306685553,The Golden Flower: a book on dreaming and astral mastery.,Nonfiction,Publishing,USD,2016-01-09,6000.0,2015-12-25 09:52:13,6110.23,successful,66,US,6110.23,6110.23,6000.0
27448,1139439240,"""Fox in the Snow"" Book Launch",Children's Books,Publishing,USD,2013-04-01,1000.0,2013-03-02 09:07:47,1267.0,successful,50,US,1267.0,1267.0,1000.0
278592,487296679,skully soft enamel pins,Art,Art,USD,2016-09-25,400.0,2016-08-26 21:31:28,15.0,failed,1,US,15.0,15.0,400.0
353385,870166481,The Things We Do They Don't Understand,Film & Video,Film & Video,USD,2016-09-15,5000.0,2016-08-16 00:15:27,6237.0,successful,60,US,275.0,6237.0,5000.0
72014,1366594913,YO SOY,Documentary,Film & Video,USD,2016-06-04,850.0,2016-04-05 21:11:36,0.0,failed,0,US,0.0,0.0,850.0
274824,468412077,"The Scarlet Zombie ""Cabin Fever""",Graphic Novels,Comics,USD,2016-03-25,99.0,2016-03-10 02:40:11,1203.0,successful,29,US,1203.0,1203.0,99.0
349527,850856376,Deconstructing Cambodia (Canceled),Photography,Photography,CAD,2014-05-02,3000.0,2014-04-02 20:22:35,80.0,canceled,3,CA,72.4,72.96,2735.98
225503,216172522,Rossini:Petite Messe Solennelle,Classical Music,Music,USD,2012-05-05,7000.0,2012-04-05 00:25:15,650.0,failed,8,US,650.0,650.0,7000.0
299889,597043344,"New Album Release ""Different"" by Shawndrell R&B Artist",Music,Music,USD,2012-09-21,10000.0,2012-09-06 00:15:11,0.0,failed,0,US,0.0,0.0,10000.0
327662,738762485,Save All Dogs from Commercial Dog Food,Food,Food,USD,2014-12-31,15000.0,2014-12-01 21:42:54,9.0,failed,2,US,9.0,9.0,15000.0
53500,1272341373,Twenty Music Albums (Album #1),Indie Rock,Music,USD,2014-03-30,5500.0,2014-02-28 06:12:12,624.0,failed,7,US,624.0,624.0,5500.0
139582,1708995167,Servant Brand Christian lifestyle apparel,Apparel,Fashion,USD,2016-10-09,8500.0,2016-09-09 00:57:28,0.0,failed,0,US,0.0,0.0,8500.0
197146,2003793694,"Make Da Chedda Monster's ""Ghetto Ride"" Music Video a Reality",Hip-Hop,Music,USD,2014-11-15,4500.0,2014-10-16 19:58:13,270.0,failed,8,US,270.0,270.0,4500.0
225045,2146667244,Thank You For Seeing Me,Fashion,Fashion,USD,2011-08-19,3310.0,2011-07-20 05:28:27,4400.0,successful,134,US,4400.0,4400.0,3310.0
240060,290975655,Into the Middle of Things (Canceled),Fiction,Publishing,USD,2014-10-28,40000.0,2014-09-28 12:45:48,29.01,canceled,3,US,29.01,29.01,40000.0
171214,1870899459,The Devil's Eight - Stylish Music Driven Boss Rush,Video Games,Games,USD,2017-10-12,32000.0,2017-09-12 19:28:18,17047.15,failed,147,US,1545.0,17047.15,32000.0
334884,776010024,Drifting Sun New Album,Rock,Music,GBP,2014-08-14,3000.0,2014-07-15 20:00:04,0.0,failed,0,GB,0.0,0.0,5007.01
202754,2032550905,Macho's Quick Cleaning Kit,Product Design,Design,USD,2017-05-29,30000.0,2017-04-24 23:41:59,150.0,failed,3,US,25.0,150.0,30000.0
63287,1321928366,"One Brick at a Time: Build Home O' Hope, a group home for LGBTQ youth in foster care.",Crafts,Crafts,USD,2010-03-16,15000.0,2010-01-08 22:46:08,15436.0,successful,80,US,15436.0,15436.0,15000.0
363309,921169507,"Paisley A Visual History,",Photography,Photography,GBP,2016-03-27,5000.0,2016-02-26 01:34:34,1.0,failed,1,GB,1.4,1.43,7154.82
199603,2016460139,Illuminezz -- AE-916 Flashlight,Gadgets,Technology,CAD,2017-01-25,31000.0,2016-12-28 17:11:32,2939.0,suspended,23,CA,1767.72,2240.26,23629.85
262893,407015192,Icon-Swap v2,Mixed Media,Art,USD,2014-06-04,4500.0,2014-05-05 20:00:32,4937.0,successful,56,US,4937.0,4937.0,4500.0
162297,1825561859,Six Circles: The Unbelievable Dr. Enowitz,Graphic Novels,Comics,CAD,2017-11-17,2060.0,2017-10-18 17:32:41,2634.0,successful,62,CA,459.63,2063.94,1614.17
295950,576444013,Birth of An Urban Park,Film & Video,Film & Video,USD,2012-09-08,10000.0,2012-08-08 20:53:23,867.0,failed,28,US,867.0,867.0,10000.0
350206,854094100,James' Fish & Chips,Food Trucks,Food,GBP,2016-02-23,10000.0,2016-01-24 17:35:43,20.0,failed,2,GB,28.53,27.95,13976.83
92728,1471404310,A World of Her Own,Documentary,Film & Video,USD,2011-04-30,350.0,2011-03-15 09:11:41,360.0,successful,15,US,360.0,360.0,350.0
49902,1254271615,help me in my journey to become a artist,Music,Music,USD,2016-01-02,8000.0,2015-11-11 21:16:28,0.0,undefined,0,"N,0""",,0.0,8000.0
10635,1053488770,Love Neighbors,Pop,Music,USD,2010-10-31,15000.0,2010-09-23 17:04:54,23016.95,successful,370,US,23016.95,23016.95,15000.0
202107,2029092508,My Name Is Stardust: Children's Book About Science,Children's Books,Publishing,USD,2016-11-17,12800.0,2016-10-18 14:01:11,20948.0,successful,664,US,1272.0,20948.0,12800.0
110643,1562191197,4.0 or How I killed my roommate for better grades,Drama,Film & Video,USD,2016-03-13,14000.0,2016-02-12 18:06:29,1230.0,failed,17,US,1230.0,1230.0,14000.0
172195,1875735463,"Me, Myself and Eye: A Memoir",Nonfiction,Publishing,GBP,2015-06-10,3000.0,2015-05-10 10:16:09,3501.0,successful,132,GB,5409.11,5421.85,4645.98
194947,1992640816,Dan Colehour and the Corndodgers,Country & Folk,Music,USD,2015-05-04,9000.0,2015-04-06 19:46:30,4511.0,failed,19,US,4511.0,4511.0,9000.0
246363,322889998,A History of the Body: a play about colonization & the body,Theater,Theater,USD,2010-11-15,1800.0,2010-10-07 02:10:17,2546.0,successful,73,US,2546.0,2546.0,1800.0
220646,2123809805,RAFM New Airship Pirate Miniatures,Tabletop Games,Games,CAD,2014-11-14,100.0,2014-10-15 17:26:07,14069.0,successful,197,CA,12563.69,12360.75,87.86
259753,390868502,Bookmark++ - An app for audiobooks,Technology,Technology,USD,2013-09-11,250.0,2013-08-21 03:44:39,15.0,failed,10,US,15.0,15.0,250.0
255985,371708222,Help Support our next recording here; Josh Jennings Band,Country & Folk,Music,USD,2013-12-27,5000.0,2013-11-27 22:32:57,97.0,failed,6,US,97.0,97.0,5000.0
235102,265144488,Coding Cards - A fun way for children to learn Algorithms,Playing Cards,Games,GBP,2014-12-19,7500.0,2014-11-26 21:52:41,334.0,failed,7,GB,523.63,522.64,11735.99
178597,1908595354,Darksied EP,Hip-Hop,Music,USD,2015-04-03,3000.0,2015-02-02 18:19:16,50.0,failed,1,US,50.0,50.0,3000.0
105847,1538047594,Fronts of War,Video Games,Games,NOK,2017-12-13,7500.0,2017-10-29 10:43:53,700.0,failed,5,NO,6.14,84.48,905.11
220042,2120764623,"Motorcycle Maidens, The hot chicks of the 75th Sturgis Rally",Places,Photography,USD,2015-09-18,5000.0,2015-08-22 01:05:22,36.0,failed,4,US,36.0,36.0,5000.0
362961,919325829,Kinnis - Watch Me  - the debut single,Pop,Music,GBP,2015-05-30,1500.0,2015-05-01 18:30:01,4.0,failed,2,GB,6.17,6.13,2299.7
130839,1664113922,Palmss Mag | An Anthology of Creative People & Their Work,Print,Journalism,USD,2016-10-12,4000.0,2016-09-12 16:45:28,4092.0,successful,116,US,50.0,4092.0,4000.0
275294,470695610,School Fashions,Fashion,Fashion,USD,2014-08-13,400.0,2014-07-14 22:42:30,0.0,failed,0,US,0.0,0.0,400.0
15944,1080678529,"The League of Deniers: ""Jokes"" from climate change deniers",Publishing,Publishing,USD,2014-04-05,5000.0,2014-02-19 19:14:40,1135.0,canceled,3,US,1135.0,1135.0,5000.0
197829,2007198469,Scare a Publisher with an Awesome Dark Fantasy,Nonfiction,Publishing,USD,2011-04-07,1500.0,2011-02-20 02:21:41,25.0,failed,1,US,25.0,25.0,1500.0
344348,823966939,Earth Guardians ARYSE Tour,Hip-Hop,Music,NZD,2016-12-17,6000.0,2016-11-17 21:06:28,25.0,failed,1,NZ,17.75,17.19,4124.85
89376,145406373,The Complete Connection Crusade,Nonfiction,Publishing,USD,2015-03-09,3000.0,2015-02-07 18:25:30,16.0,failed,2,US,16.0,16.0,3000.0
124107,1630057720,Heads Bodies Legs,Theater,Theater,GBP,2013-07-20,5000.0,2013-05-31 13:46:55,10.0,failed,1,GB,15.13,15.4,7699.89
248672,33468850,Redsquareone Menswear,Ready-to-wear,Fashion,USD,2015-08-30,3000.0,2015-08-01 01:41:56,23.0,failed,1,US,23.0,23.0,3000.0
56711,1288579262,ON_MY_WAY project: To my Grandfather and to his Beautiful mind...,Photography,Photography,USD,2010-08-17,3000.0,2010-07-17 01:09:40,3315.0,successful,70,US,3315.0,3315.0,3000.0
223935,2140810680,camouflage (Canceled),Fashion,Fashion,GBP,2014-08-04,3000.0,2014-07-14 21:23:11,0.0,canceled,0,GB,0.0,0.0,5041.25
124603,1632534248,NAOMI SPINDEL Debut Collection at NY Fashion Week,Fashion,Fashion,USD,2013-07-16,5000.0,2013-06-20 16:08:50,5642.66,successful,108,US,5642.66,5642.66,5000.0
280595,497393777,Project Harar,Documentary,Film & Video,GBP,2014-05-01,2500.0,2014-04-14 17:23:26,2500.0,successful,72,GB,4183.14,4218.98,4218.98
131364,1666787595,"""KINDRED SAINT"" Self Titled Debut CD   80's ROCK LIVES",Rock,Music,USD,2012-06-03,5000.0,2012-05-18 15:46:47,0.0,failed,0,US,0.0,0.0,5000.0
310777,653109482,War Hound,Illustration,Art,USD,2016-05-13,2000.0,2016-04-29 00:47:04,7220.0,successful,98,US,7220.0,7220.0,2000.0
244633,314204533,Lonely Guru Album,Music,Music,GBP,2013-03-11,3000.0,2013-02-26 00:16:36,3189.88,successful,69,GB,4841.04,4831.32,4543.73
44217,122481129,My dream is to own a food truck,Food Trucks,Food,USD,2017-06-23,10000.0,2017-05-24 17:54:49,67.0,failed,2,US,0.0,67.0,10000.0
245310,317663860,Hate Stops Now -- Anti-Racism Fund,People,Photography,CAD,2015-04-03,10000.0,2015-03-04 17:47:32,0.0,failed,0,CA,0.0,0.0,7896.4
115783,1587889276,Sol Cuff: Solar Powered Charging Wristband with Illumination,Product Design,Design,USD,2013-11-07,10000.0,2013-10-01 02:33:43,11890.0,successful,77,US,11890.0,11890.0,10000.0
244440,313232793,~Indie Music~ Support the release of debut EP & music video!,Indie Rock,Music,CAD,2016-12-02,4000.0,2016-11-02 14:57:58,0.0,failed,0,CA,0.0,0.0,3006.84
201648,2026889055,Psst! So you Think you Know Gnomes?,Children's Books,Publishing,USD,2016-08-31,10500.0,2016-07-23 20:38:14,1040.0,canceled,16,US,165.0,1040.0,10500.0
149768,1761145713,Miss Conduct Is Ready To Explode! (Canceled),Comic Books,Comics,USD,2014-10-16,900.0,2014-08-20 20:25:40,255.0,canceled,2,US,255.0,255.0,900.0
242657,304104529,First and Exclusive - The Western Zodiac Playing Card Set,Playing Cards,Games,AUD,2016-02-23,25000.0,2016-01-24 06:23:56,1875.0,failed,57,AU,1313.02,1350.96,18012.83
364857,928906844,Chroma,Video Games,Games,USD,2012-09-18,5000.0,2012-08-19 03:32:01,1639.66,failed,60,US,1639.66,1639.66,5000.0
159391,1810618606,Spool Spinner Makes Axially Spiraled Wire / Twisted Wire,Hardware,Technology,USD,2014-02-09,4400.0,2014-01-10 14:55:13,246.0,failed,6,US,246.0,246.0,4400.0
241625,298911449,Coast to Coast Kokaine Kelso In Milwaukee,Hip-Hop,Music,USD,2015-05-30,500.0,2015-04-30 20:51:04,1.0,failed,1,US,1.0,1.0,500.0
319997,699632140,New EP/Music Development,Music,Music,USD,2015-12-03,3000.0,2015-10-16 01:55:41,180.0,undefined,0,"N,0""",,180.0,3000.0
98186,1498470588,Slowburn Album 3,Rock,Music,USD,2015-04-02,2000.0,2015-03-03 23:44:40,201.0,failed,6,US,201.0,201.0,2000.0
62769,1319089824,Our First Independent Full Length (Canceled),Music,Music,USD,2011-07-21,10000.0,2011-05-07 04:00:58,0.0,canceled,0,US,0.0,0.0,10000.0
17934,1091055782,The F*%king Unicorn Art Car,Public Art,Art,USD,2012-04-26,5000.0,2012-03-14 21:24:40,5479.0,successful,88,US,5479.0,5479.0,5000.0
259800,39108429,An Animated Short Film by Jon Heder & Nick Peterson,Film & Video,Film & Video,USD,2011-03-26,27000.0,2011-02-25 00:00:57,30005.0,successful,125,US,30005.0,30005.0,27000.0
104899,153316291,XCIV,Music,Music,AUD,2016-05-28,4000.0,2016-04-28 10:48:20,0.0,failed,0,"N,0""",,0.0,2897.71
212172,2081490257,A.M.P.E.D. Music's Equipment Project,Music,Music,USD,2017-05-10,23000.0,2017-04-10 18:23:12,395.0,failed,3,US,0.0,395.0,23000.0
323169,715993018,It's My First Time...,Anthologies,Publishing,AUD,2015-04-16,15000.0,2015-03-17 04:12:30,0.0,failed,0,AU,0.0,0.0,11718.75
112145,1569734346,No One Like You CD Project,Music,Music,USD,2012-02-23,8000.0,2012-01-24 00:21:15,50.0,failed,1,US,50.0,50.0,8000.0
275389,471176843,Collage to Canvas.,Art,Art,USD,2012-05-07,600.0,2012-04-06 16:26:08,619.0,successful,23,US,619.0,619.0,600.0
160481,1816241599,American Pies ( My dream of writting my first book),Documentary,Film & Video,USD,2016-04-19,20000.0,2016-03-18 11:53:21,1.0,failed,1,US,1.0,1.0,20000.0
150174,1763203410,"Finish my album, ""Come Back In""",Rock,Music,USD,2014-07-22,7000.0,2014-05-23 00:58:42,20.0,failed,1,US,20.0,20.0,7000.0
177772,1904329982,The Tantalizing Tigirl,Comics,Comics,USD,2010-11-03,300.0,2010-10-05 00:13:34,0.0,failed,0,US,0.0,0.0,300.0
226038,219068763,Earth Alliance: ISSUE #2 (Canceled),Comic Books,Comics,USD,2014-09-22,2000.0,2014-08-23 16:46:10,478.0,canceled,34,US,478.0,478.0,2000.0
369375,951898407,The Back Seat,Apparel,Fashion,EUR,2017-07-13,3000.0,2017-06-13 08:47:13,1.0,failed,1,FR,0.0,1.14,3424.5
83590,1425058290,Global Water Dances - Cincinnati,Public Art,Art,USD,2013-06-22,3000.0,2013-06-05 00:15:47,3186.0,successful,42,US,3186.0,3186.0,3000.0
243539,308630689,Yuni: A Headphone for People With Single-Sided Hearing Loss,Hardware,Technology,USD,2013-05-18,500.0,2013-04-18 01:03:54,4090.5,successful,67,US,4090.5,4090.5,500.0
44287,1225125477,"SoundDuino 3 , Sterio Audio Shield for Arduino",Hardware,Technology,USD,2016-12-10,200.0,2016-10-21 20:36:59,870.0,successful,12,US,0.0,870.0,200.0
147993,1752160025,Tales in the Forgotten Tomes,Graphic Novels,Comics,USD,2016-12-11,12000.0,2016-11-11 20:30:34,52.0,failed,4,US,22.0,52.0,12000.0
121309,1616177794,Shaded Enmity- Forsaken and Forgotten album press,Rock,Music,USD,2013-08-07,5000.0,2013-07-08 19:46:47,2566.77,failed,49,US,2566.77,2566.77,5000.0
100303,1509328499,Gnarwhallaby 4x4,Classical Music,Music,USD,2012-11-23,2000.0,2012-10-24 03:31:16,2069.0,successful,35,US,2069.0,2069.0,2000.0
